source	target
African_music	Italian folk music
African_music	Jaakko Löytty
African_music	Jabu Khanyile
African_music	Jade Warrior (band)
African_music	Jazz scale
African_music	Jean Bosco Mwenda
African_music	Joropo
African_music	Joseph H. Howard
African_music	Joseph Hanson Kwabena Nketia
African_music	Juma Santos
African_music	Kaapse Klopse
African_music	Kakilambe
African_music	Karim Ouellet
African_music	Karyenda
African_music	Kebnekajse
African_music	Kim J. Henriksen
African_music	Kimati Dinizulu
African_music	King Bruce
African_music	Kinnara Taiko
African_music	Kora Jazz Trio
African_music	Kpanlogo (drum)
African_music	Kreyòl Roots
African_music	Kristin Asbjørnsen
African_music	Kuisi
African_music	Leib Ostrow
African_music	Leonard De Paur
African_music	Les Nubians
African_music	Les Quatre Étoiles
African_music	Liken
African_music	List of awards and nominations received by Earth; Wind; & Fire
African_music	List of Wesleyan University people
African_music	Lucy Durán
African_music	M Trill
African_music	Madcon
African_music	Malika Zarra
African_music	MAMADOU
African_music	Mamadou Konte
African_music	Mamadou Sidiki Diabaté
African_music	Mankon
African_music	Marion Brown
African_music	Mark Hudson (author)
African_music	Mark Wingfield
African_music	Mashasha
African_music	MC Solaar
African_music	Melisma
African_music	Melodisc Records
African_music	Merthyr Tydfil County Borough
African_music	Michael Blake (composer)
African_music	Midi; Maxi & Efti
African_music	Mino Cinelu
African_music	Miriam Makeba (album)
African_music	Modern Vampires of the City
African_music	Moebius & Plank
African_music	MTMTMK
African_music	Multicult.fm
African_music	Munghana Lonene FM
African_music	Museo de la Música Puertorriqueña
African_music	Music of Ivory Coast
African_music	Music of Latin America
African_music	Music of Madagascar
African_music	Music of Naples
African_music	Music of New Orleans
African_music	Music of Tanzania
African_music	My Life in the Bush of Ghosts (album)
African_music	Myra Maimoh
African_music	Música criolla
African_music	Nabyla Maan
African_music	National Museum of African Art
African_music	Neo soul
African_music	Ngoma (record label)
African_music	Nicolette (musician)
African_music	Niel van der Watt
African_music	Nigeria
African_music	Nigerian gospel
African_music	Nikhil Korula
African_music	Niki Reiser
African_music	Nosfell
African_music	Nublu Club
African_music	Obo Addy
African_music	Ogopa Deejays
African_music	Origins of the blues
African_music	Os Resentidos
African_music	Oscar Moro
African_music	Osibisa
African_music	Ostinato
African_music	Palm-wine music
African_music	PDK (Namibian music group)
African_music	Pierre Kwenders
African_music	Portal:Goa
African_music	Portal:Goa/Selected biography
African_music	Portal:Jazz/Did you know/3
African_music	Portal:Jazz/Did you know/Archive
African_music	Portal:R&B and Soul Music/Selected article
African_music	Portal:R&B and Soul Music/Selected article/23
African_music	Protest song
African_music	Quebec fiddle
African_music	Radio Salankoloto
African_music	Rafael Cepeda
African_music	Ramon Goose
African_music	Rapso
African_music	Ras Nas
African_music	Raï
African_music	Rebirth (Jennifer Lopez album)
African_music	Reggae Report
African_music	Religion in Nigeria
African_music	Remain in Light
African_music	Remo Fernandes
African_music	Return of the Giant Slits
African_music	Richard Harvey
African_music	Rivers of My Fathers
African_music	Royal Military College of Canada
African_music	Royal Military College of Canada Bands
African_music	Run the World (Girls)
African_music	Samuel Charters
African_music	Samuel Coleridge-Taylor
African_music	Sauti za Busara
African_music	Scat singing
African_music	Sega (genre)
African_music	Seperewa
African_music	Sheer Sound
African_music	Sipho Mabuse
African_music	So (album)
African_music	Solar Shears
African_music	Soldier's Joy (fiddle tune)
African_music	Soutak
African_music	South African College of Music
African_music	Street Beat – the show
African_music	Stu Hamer
African_music	São Luiz do Paraitinga
African_music	Talk:Blur (band)/Archive 1
African_music	Talk:Double tonic
African_music	Talk:Gnawa
African_music	Talk:Les Palabres de Mboloko
African_music	Talk:Song structure
African_music	Talk:Už jsme doma
African_music	Tanzania
African_music	Template:Did you know nominations/Les Palabres de Mboloko
African_music	The English Cat
African_music	The Ex discography
African_music	The Good; the Bad & the Queen
African_music	The Touré-Raichel Collective
African_music	The United States of America (band)
African_music	Think Tank (Blur album)
African_music	Those Usual Suspects
African_music	Timbalada
African_music	Time unit box system
African_music	Tradición
African_music	Trybesmen
African_music	Tshila
African_music	Turn (The Ex album)
African_music	Ululation
African_music	User talk:Aymatth2/Archive 5
African_music	User:Arre 9/sandbox/13
African_music	User:Catstring/sandbox
African_music	User:Dr. Blofeld/DYK/600-800
African_music	User:Dr. Blofeld/March 2012
African_music	User:DYKHousekeepingBot/Trials/March2005Archive
African_music	User:John Carter/Africa articles
African_music	User:Kalaninak/sandbox
African_music	User:Prunk/Druga Godba
African_music	User:TUF-KAT/List of genres of music by region
African_music	User:TUF-KAT/List of music areas
African_music	User:W guice/sandbox/ringbang
African_music	User:Wissaml
African_music	User:Wtproductions/DodoNkishi
African_music	Vallenato
African_music	Vieux Farka Touré
African_music	Voice of Africa Radio
African_music	Waka Waka (This Time for Africa)
African_music	Wally Badarou
African_music	Walter Maioli
African_music	Welcome to Dun Vegas
African_music	Werikhe Kafabusa
African_music	Werrason
African_music	WFSS
African_music	Wikipedia talk:WikiProject Musical Instruments/Archive 1
African_music	Willie Anku
African_music	Witness (Show of Hands album)
African_music	Wolof music
African_music	WXYC
African_music	Y'Anbessaw Tezeta
African_music	Yew Piney Mountain
African_music	Z'EV
African_music	Zingolo
Agriculture_in_South_Africa	African Christian Democratic Party
Agriculture_in_South_Africa	African National Congress
Agriculture_in_South_Africa	Agriculture in Algeria
Agriculture_in_South_Africa	Agriculture in Angola
Agriculture_in_South_Africa	Agriculture in Burkina Faso
Agriculture_in_South_Africa	Agriculture in Burundi
Agriculture_in_South_Africa	Agriculture in Cameroon
Agriculture_in_South_Africa	Agriculture in Cape Verde
Agriculture_in_South_Africa	Agriculture in Chad
Agriculture_in_South_Africa	Agriculture in Equatorial Guinea
Agriculture_in_South_Africa	Agriculture in Eritrea
Agriculture_in_South_Africa	Agriculture in Ethiopia
Agriculture_in_South_Africa	Agriculture in Gabon
Agriculture_in_South_Africa	Agriculture in Ghana
Agriculture_in_South_Africa	Agriculture in Guinea
Agriculture_in_South_Africa	Agriculture in Ivory Coast
Agriculture_in_South_Africa	Agriculture in Kenya
Agriculture_in_South_Africa	Agriculture in Libya
Agriculture_in_South_Africa	Agriculture in Madagascar
Agriculture_in_South_Africa	Agriculture in Malawi
Agriculture_in_South_Africa	Agriculture in Mauritania
Agriculture_in_South_Africa	Agriculture in Morocco
Agriculture_in_South_Africa	Agriculture in Mozambique
Agriculture_in_South_Africa	Agriculture in Namibia
Agriculture_in_South_Africa	Agriculture in Niger
Agriculture_in_South_Africa	Agriculture in Nigeria
Agriculture_in_South_Africa	Agriculture in Senegal
Agriculture_in_South_Africa	Agriculture in Seychelles
Agriculture_in_South_Africa	Agriculture in Sudan
Agriculture_in_South_Africa	Agriculture in Tanzania
Agriculture_in_South_Africa	Agriculture in the Comoros
Agriculture_in_South_Africa	Agriculture in the Democratic Republic of the Congo
Agriculture_in_South_Africa	Agriculture in the Republic of the Congo
Agriculture_in_South_Africa	Agriculture in Uganda
Agriculture_in_South_Africa	Agriculture in Zimbabwe
Agriculture_in_South_Africa	Air Force Mobile Deployment Wing SAAF
Agriculture_in_South_Africa	Apartheid
Agriculture_in_South_Africa	Azanian People's Organisation
Agriculture_in_South_Africa	Biometrics use by the South African government
Agriculture_in_South_Africa	Black Consciousness Movement
Agriculture_in_South_Africa	Black Economic Empowerment
Agriculture_in_South_Africa	Broad-Based Black Economic Empowerment
Agriculture_in_South_Africa	Chris Mann (poet)
Agriculture_in_South_Africa	Cinema of South Africa
Agriculture_in_South_Africa	Coal in South Africa
Agriculture_in_South_Africa	Constitution of South Africa
Agriculture_in_South_Africa	Consumer price index (South Africa)
Agriculture_in_South_Africa	Corruption in South Africa
Agriculture_in_South_Africa	Culture of South Africa
Agriculture_in_South_Africa	Demographics of South Africa
Agriculture_in_South_Africa	Department of Defence (South Africa)
Agriculture_in_South_Africa	Disinvestment from South Africa
Agriculture_in_South_Africa	Economic history of South Africa
Agriculture_in_South_Africa	Economy of Gauteng
Agriculture_in_South_Africa	Economy of South Africa
Agriculture_in_South_Africa	Economy of the Western Cape
Agriculture_in_South_Africa	Ecotourism in South Africa
Agriculture_in_South_Africa	Education in South Africa
Agriculture_in_South_Africa	Elections in South Africa
Agriculture_in_South_Africa	Exempted Micro Enterprises
Agriculture_in_South_Africa	Foreign relations of South Africa
Agriculture_in_South_Africa	Foreign trade of South Africa
Agriculture_in_South_Africa	Freedom Front Plus
Agriculture_in_South_Africa	Gambling in South Africa
Agriculture_in_South_Africa	Geography of South Africa
Agriculture_in_South_Africa	Great Depression in South Africa
Agriculture_in_South_Africa	Healthcare in South Africa
Agriculture_in_South_Africa	History of South Africa
Agriculture_in_South_Africa	History of South Africa (1994–present)
Agriculture_in_South_Africa	History of the Cape Colony before 1806
Agriculture_in_South_Africa	HIV/AIDS in South Africa
Agriculture_in_South_Africa	Human rights in South Africa
Agriculture_in_South_Africa	Immigration to South Africa
Agriculture_in_South_Africa	Independent Democrats
Agriculture_in_South_Africa	Inkatha Freedom Party
Agriculture_in_South_Africa	International rankings of South Africa
Agriculture_in_South_Africa	Internet in South Africa
Agriculture_in_South_Africa	Islam in South Africa
Agriculture_in_South_Africa	JSE Limited
Agriculture_in_South_Africa	Krugerrand
Agriculture_in_South_Africa	Land and Agricultural Development Bank of South Africa
Agriculture_in_South_Africa	Languages of South Africa
Agriculture_in_South_Africa	LGBT history in South Africa
Agriculture_in_South_Africa	LGBT tourism in South Africa
Agriculture_in_South_Africa	List of banks in South Africa
Agriculture_in_South_Africa	List of battles in South Africa
Agriculture_in_South_Africa	List of companies of South Africa
Agriculture_in_South_Africa	List of companies traded on the JSE
Agriculture_in_South_Africa	List of diplomatic missions of South Africa
Agriculture_in_South_Africa	List of political parties in South Africa
Agriculture_in_South_Africa	List of postal codes in South Africa
Agriculture_in_South_Africa	List of power stations in South Africa
Agriculture_in_South_Africa	List of rivers of South Africa
Agriculture_in_South_Africa	List of South Africa-related topics
Agriculture_in_South_Africa	List of South African artists
Agriculture_in_South_Africa	List of South African Commando Units
Agriculture_in_South_Africa	List of South African poets
Agriculture_in_South_Africa	List of South African provinces by Human Development Index
Agriculture_in_South_Africa	List of South African television series
Agriculture_in_South_Africa	List of South Africans
Agriculture_in_South_Africa	List of years in South Africa
Agriculture_in_South_Africa	Military history of South Africa
Agriculture_in_South_Africa	Military Skills Development System
Agriculture_in_South_Africa	Mineral Revolution
Agriculture_in_South_Africa	Mining industry of South Africa
Agriculture_in_South_Africa	Minister of Defence and Military Veterans
Agriculture_in_South_Africa	Minister of State Security (South Africa)
Agriculture_in_South_Africa	Music of South Africa
Agriculture_in_South_Africa	National Forensic DNA Database of South Africa
Agriculture_in_South_Africa	National Intelligence Agency (South Africa)
Agriculture_in_South_Africa	National Treasury (South Africa)
Agriculture_in_South_Africa	New National Party (South Africa)
Agriculture_in_South_Africa	Outline of South Africa
Agriculture_in_South_Africa	Parliament of South Africa
Agriculture_in_South_Africa	Poetry Africa
Agriculture_in_South_Africa	Politics of South Africa
Agriculture_in_South_Africa	Potchefstroom Koekoek
Agriculture_in_South_Africa	President of South Africa
Agriculture_in_South_Africa	Protected areas of South Africa
Agriculture_in_South_Africa	Provinces of South Africa
Agriculture_in_South_Africa	Public holidays in South Africa
Agriculture_in_South_Africa	QSE Scorecard
Agriculture_in_South_Africa	Qualifying Small Enterprises
Agriculture_in_South_Africa	Scouts South Africa
Agriculture_in_South_Africa	Sentraal-Suid Koöperasie
Agriculture_in_South_Africa	Simonstown Agreement
Agriculture_in_South_Africa	South Africa
Agriculture_in_South_Africa	South Africa and weapons of mass destruction
Agriculture_in_South_Africa	South African Air Force
Agriculture_in_South_Africa	South African Ambassador to the United States
Agriculture_in_South_Africa	South African Army
Agriculture_in_South_Africa	South African art
Agriculture_in_South_Africa	South African Chamber of Mines
Agriculture_in_South_Africa	South African Commando System
Agriculture_in_South_Africa	South African cuisine
Agriculture_in_South_Africa	South African Defence Force
Agriculture_in_South_Africa	South African English
Agriculture_in_South_Africa	South African History Project
Agriculture_in_South_Africa	South African literature
Agriculture_in_South_Africa	South African Military Health Service
Agriculture_in_South_Africa	South African National Defence Force
Agriculture_in_South_Africa	South African Navy
Agriculture_in_South_Africa	South African Nuclear Energy Corporation
Agriculture_in_South_Africa	South African Police
Agriculture_in_South_Africa	South African Police Service
Agriculture_in_South_Africa	South African property law
Agriculture_in_South_Africa	South African rand
Agriculture_in_South_Africa	South African Secret Service
Agriculture_in_South_Africa	South African Standard Time
Agriculture_in_South_Africa	Talk:Agriculture in South Africa
Agriculture_in_South_Africa	Talk:South Africa/Archive 2
Agriculture_in_South_Africa	Taxation in South Africa
Agriculture_in_South_Africa	Telecommunications in South Africa
Agriculture_in_South_Africa	Telephone numbers in South Africa
Agriculture_in_South_Africa	Television in South Africa
Agriculture_in_South_Africa	Template:Economy of South Africa
Agriculture_in_South_Africa	Template:South Africa topics
Agriculture_in_South_Africa	Tourism in South Africa
Agriculture_in_South_Africa	Transport in South Africa
Agriculture_in_South_Africa	United Christian Democratic Party
Agriculture_in_South_Africa	United Democratic Movement
Agriculture_in_South_Africa	User talk:159.191.188.254
Agriculture_in_South_Africa	User talk:216.100.88.207
Agriculture_in_South_Africa	User talk:41.151.247.111
Agriculture_in_South_Africa	User talk:41.77.2.246
Agriculture_in_South_Africa	User talk:73.166.155.214
Agriculture_in_South_Africa	User talk:74.232.123.200
Agriculture_in_South_Africa	User talk:76.184.245.146
Agriculture_in_South_Africa	User talk:76.188.206.204
Agriculture_in_South_Africa	User talk:87.35.128.212
Agriculture_in_South_Africa	User talk:Cerebellum/Archive 1
Agriculture_in_South_Africa	User talk:Coren/Archives/2009/December
Agriculture_in_South_Africa	User talk:Gk sa
Agriculture_in_South_Africa	User talk:Toler1305
Agriculture_in_South_Africa	User:AlexNewArtBot/AfricaSearchResult/archive46
Agriculture_in_South_Africa	User:AlexNewArtBot/CleanupSearchResult/archive36
Agriculture_in_South_Africa	User:AlexNewArtBot/ClimateSearchResult/archive3
Agriculture_in_South_Africa	User:AlexNewArtBot/CuisineSearchResult/archive11
Agriculture_in_South_Africa	User:AlexNewArtBot/EconomicsSearchResult/archive10
Agriculture_in_South_Africa	User:AlexNewArtBot/HorticultureSearchResult/archive21
Agriculture_in_South_Africa	User:AlexNewArtBot/LawFeedSearchResult/archive69
Agriculture_in_South_Africa	User:AlexNewArtBot/PlantsSearchResult/archive23
Agriculture_in_South_Africa	User:AlexNewArtBot/SouthAfricaSearchResult/archive6
Agriculture_in_South_Africa	User:Bozsovics/Books/South Afrika
Agriculture_in_South_Africa	User:CleanupWorklistBot/lists/Agriculture
Agriculture_in_South_Africa	User:Iopensa/To do
Agriculture_in_South_Africa	User:The Transhumanist/Lists by country/Agriculture in x
Agriculture_in_South_Africa	User:Vivaporius/Books/Republic of South Africa
Agriculture_in_South_Africa	Whaling in South Africa
Agriculture_in_South_Africa	Wikipedia talk:WikiProject South Africa
Agriculture_in_South_Africa	Witwatersrand Gold Rush
Agriculture_in_South_Africa	Women in South Africa
Agriculture_in_South_Africa	Workers and Socialist Party
AIDS_orphan	1985 World Health Organization AIDS surveillance case definition
AIDS_orphan	1994 expanded World Health Organization AIDS case definition
AIDS_orphan	46664
AIDS_orphan	Abstinence-only sex education
AIDS_orphan	ACT UP
AIDS_orphan	AIDS Clinical Trials Group
AIDS_orphan	AIDS Museum
AIDS_orphan	Aids orphan
AIDS_orphan	AIDS orphans
AIDS_orphan	AIDS photo diary; 1986–1990
AIDS_orphan	AIDS Service Center NYC
AIDS_orphan	AIDS Services of Austin
AIDS_orphan	AIDS-defining clinical condition
AIDS_orphan	Angelina Jolie
AIDS_orphan	Armenicum
AIDS_orphan	Audre Lorde Project
AIDS_orphan	Avie Luthra
AIDS_orphan	Book talk:Adoption
AIDS_orphan	Book:Adoption
AIDS_orphan	Category:Fictional characters with HIV/AIDS
AIDS_orphan	Catholic Church and HIV/AIDS
AIDS_orphan	CCR5
AIDS_orphan	CDC classification system for HIV infection
AIDS_orphan	Checkpoint (rapid HIV testing facility)
AIDS_orphan	Circumcision and HIV
AIDS_orphan	Criminal transmission of HIV
AIDS_orphan	Dennis Levy
AIDS_orphan	Diagnosis of HIV/AIDS
AIDS_orphan	Diffuse infiltrative lymphocytosis syndrome
AIDS_orphan	Discredited HIV/AIDS origins theories
AIDS_orphan	Division of Acquired Immunodeficiency Syndrome
AIDS_orphan	Duesberg hypothesis
AIDS_orphan	Economic impact of HIV/AIDS
AIDS_orphan	Epidemiology of HIV/AIDS
AIDS_orphan	Flashblood
AIDS_orphan	Fuyang
AIDS_orphan	Gay Men's Health Crisis
AIDS_orphan	Gay-related immune deficiency
AIDS_orphan	HACC Cambodia
AIDS_orphan	Harvard AIDS Initiative
AIDS_orphan	History of HIV/AIDS
AIDS_orphan	HIV
AIDS_orphan	HIV disease progression rates
AIDS_orphan	HIV drug resistance
AIDS_orphan	HIV Drug Resistance Database
AIDS_orphan	HIV superinfection
AIDS_orphan	HIV tropism
AIDS_orphan	HIV vaccine
AIDS_orphan	HIV Vaccine Trials Network
